video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugyj3mgCDV8gG1Uw8-Z4AaABAg.APkCa_nB1TuAPkGE1oheuK,Ugyj3mgCDV8gG1Uw8-Z4AaABAg,@SageRunningfox12345,UCbtSDYVjGuWbeSeiXzEUFLg,Aye what about critters in those poisonous oaks in Alton IL. Hopi Owl Medicine to you grandma hope you could stop basing the attack of your grandson maybe next time don’t feel inspired enough from a PlayStation 2 game called silent hill 2 and suffocate your god damned Native American grandchild.,en,2025-11-20T11:58:04Z,2025-11-20 06:58:04,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugxz5j_aOi7o1Do1s2R4AaABAg.ALQYNxn8oEVALVs4P1n6uy,Ugxz5j_aOi7o1Do1s2R4AaABAg,@Sophiaandguero,UCP-RG5ob5JfyGRECAkmOhMg,⁠@56himanshuIk,id,2025-08-07T02:24:07Z,2025-08-06 22:24:07,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugz2UGklJ90aVGdGSGt4AaABAg.ALQXSzNOpTvALQxHyIeCKe,Ugz2UGklJ90aVGdGSGt4AaABAg,@56himanshu,UCg-dSSxUF3dcHK2zB_szDAw,I wont let you,da,2025-08-05T04:33:27Z,2025-08-05 00:33:27,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgysMPPohLOzZtoLHa14AaABAg.ALKgPI3-LIuALLBfpjb5XF,UgysMPPohLOzZtoLHa14AaABAg,@crapreact5989,UCgJnVK6YLcC38uv4Ct4r-Rg,No he wasn't the only thing I remember is that he Drew,en,2025-08-02T22:52:29Z,2025-08-02 18:52:29,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgysMPPohLOzZtoLHa14AaABAg.ALKgPI3-LIuALMOw2S0dyO,UgysMPPohLOzZtoLHa14AaABAg,@teacake2298,UCNUy8XFWrBBl9mGcZE4NAjQ,"@crapreact5989 he was a major character in season 1, and there was still a lot to unpack regarding his abilities and family",en,2025-08-03T10:07:32Z,2025-08-03 06:07:32,5
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgysMPPohLOzZtoLHa14AaABAg.ALKgPI3-LIuALdVDn67QLw,UgysMPPohLOzZtoLHa14AaABAg,@alisachocersok3692,UCYuvVS0fdxz5-GC8Ntbt5rw,"Yeah, I am not even interested without his character",en,2025-08-10T10:48:51Z,2025-08-10 06:48:51,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgysMPPohLOzZtoLHa14AaABAg.ALKgPI3-LIuALeklo31LF9,UgysMPPohLOzZtoLHa14AaABAg,@AmberJan.,UChQvn69mLW1p65iylhV0bQw,​@alisachocersok3692Same. Kinda feels odd that he's just vanished! Makes no sense..,da,2025-08-10T22:32:41Z,2025-08-10 18:32:41,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALHXeYzRCes,UgyJDhG0T1m8SrUBffF4AaABAg,@RMA-f6u,UCiPqbv3CZRyGTZOb4CFsfEg,He's dead ??,fy,2025-08-01T12:47:35Z,2025-08-01 08:47:35,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALKk_f5zjGL,UgyJDhG0T1m8SrUBffF4AaABAg,@tasneemtarannum306,UCySA6xjMow2TWHbePg1q_Xw,"​@RMA-f6u No, Netflix removed the actor for sa allegations. 🫤",en,2025-08-02T18:46:58Z,2025-08-02 14:46:58,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALMhfjpV-nZ,UgyJDhG0T1m8SrUBffF4AaABAg,@Ally_Lovess,UCeJjllziYJG_9zltj0hUNoA,"@RMA-f6u no, his actor isnt in the show rn due to a scandal i think. it was a scandal regarding s3xual misconduct iirc. hopefully he'll get a replacement bc i would love to have more content w him",en,2025-08-03T13:00:04Z,2025-08-03 09:00:04,4
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALRzkRDRTkH,UgyJDhG0T1m8SrUBffF4AaABAg,@silentflour_9726,UCYqpi-N_sCQBjJzC3uWVqsg,Y not get a new one?,en,2025-08-05T14:14:11Z,2025-08-05 10:14:11,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALSaxwGIo4B,UgyJDhG0T1m8SrUBffF4AaABAg,@tasneemtarannum306,UCySA6xjMow2TWHbePg1q_Xw,"​@silentflour_9726 tbh, a new actor for the same character won't be able to do justice. Only Percy for Xavier!",en,2025-08-05T19:56:49Z,2025-08-05 15:56:49,4
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALdWa4nPNaD,UgyJDhG0T1m8SrUBffF4AaABAg,@alisachocersok3692,UCYuvVS0fdxz5-GC8Ntbt5rw,"​@Ally_Lovessthe saddest thing is that Percy Hynes Wright, a talented young actor, is a victim of social media slander, and the showrunners let him down by removing him instead of defending him against baseless social media cancel campaigning by toxic fans. There are literally 0 actual allegations, 0 accusations and any victims in sight. And yet...",en,2025-08-10T11:00:46Z,2025-08-10 07:00:46,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyJDhG0T1m8SrUBffF4AaABAg.ALBj2er_A2vALelSKuy8-j,UgyJDhG0T1m8SrUBffF4AaABAg,@AmberJan.,UChQvn69mLW1p65iylhV0bQw,"​@alisachocersok3692Oh noo I had no idea, that's terrible! He's a talented actor and I really liked the role he played. How sad!!",en,2025-08-10T22:38:37Z,2025-08-10 18:38:37,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugyx4nmJgjkDxxAt9Ut4AaABAg.ALBYwy2zMbQALC4t0eGP4B,Ugyx4nmJgjkDxxAt9Ut4AaABAg,@Ryyan36c,UCjsSroCBm-soxwY62n09b4A,It's the grandma of Wednesday bruhh.!,NA,2025-07-30T09:59:57Z,2025-07-30 05:59:57,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugyqdz6YVMx66pBwmqd4AaABAg.AL8y2dt8qt6ALBTsJmOusM,Ugyqdz6YVMx66pBwmqd4AaABAg,@jayk1023,UCpsPDOHEopEXsbuIFyhs3OQ,"Ikr. Astaghfirullah, if Enid dies!😂",af,2025-07-30T04:19:04Z,2025-07-30 00:19:04,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw7asd9wENHlQA2NQl4AaABAg.AL70QyXoIIkAL7Nl2_-rnY,Ugw7asd9wENHlQA2NQl4AaABAg,@Sundae_Times,UCsIoqBhDp3lsO02oayRy3aQ,* I'm,no,2025-07-28T14:08:41Z,2025-07-28 10:08:41,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgydRhjfbb4FtIAoZVp4AaABAg.AL6C4mP-WpKAL6yUV129ns,UgydRhjfbb4FtIAoZVp4AaABAg,@katarinaradovic159,UCfCt-R-IrEtussqsvsYlG4g,bc they said they will focuse more on horror. i want them together again too.,en,2025-07-28T10:19:05Z,2025-07-28 06:19:05,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgydRhjfbb4FtIAoZVp4AaABAg.AL6C4mP-WpKAL7Nn8bwdUE,UgydRhjfbb4FtIAoZVp4AaABAg,@Sundae_Times,UCsIoqBhDp3lsO02oayRy3aQ,* ruined,NA,2025-07-28T14:08:58Z,2025-07-28 10:08:58,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyqFaYf8uPvggosKvp4AaABAg.AL4TnZHpTMBAL55oLPfLxy,UgyqFaYf8uPvggosKvp4AaABAg,@MS57711,UC1uetT3cNBRyd4pGspHI6Lg,And,en,2025-07-27T16:53:22Z,2025-07-27 12:53:22,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugz1Gb3DazF7MvojC_14AaABAg.AL2M20QFe8vALel9saFxzj,Ugz1Gb3DazF7MvojC_14AaABAg,@AmberJan.,UChQvn69mLW1p65iylhV0bQw,"Doesn't look like it though.. I really hope he'll be back, it's kinda odd the way he just disappeared.. 😞",en,2025-08-10T22:36:06Z,2025-08-10 18:36:06,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugy1M26YrWJB0DKGypd4AaABAg.AKznH0n_ziKAL-dsJH5Bjf,Ugy1M26YrWJB0DKGypd4AaABAg,@mr.whatsit001,UCuqgc4a-L7muoSkUvgSNbpg,Me tooo ❤❤❤ literally the Goat 🐐 🎉,mi,2025-07-25T14:04:18Z,2025-07-25 10:04:18,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgzKmC5xDjYyq9l_wq14AaABAg.AKxP5S86E-UAL1QfL4kI6y,UgzKmC5xDjYyq9l_wq14AaABAg,@Guesswhay,UCuhIyEV7pfxTWEHjMgFj44Q,It didn’t even come out yet,en,2025-07-26T06:38:40Z,2025-07-26 02:38:40,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwOYfuZWpz_1JEAC_t4AaABAg.AKuiSiNmBhEAKv6JcFzeqg,UgwOYfuZWpz_1JEAC_t4AaABAg,@moafaux,UCxbFsPxqDZx-tQT7LLi3XXw,I’m pretty sure he’s gone,NA,2025-07-23T10:26:07Z,2025-07-23 06:26:07,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugwfj4E4MGMcnE3rLu54AaABAg.AKs_8ggeE4hALBmCK1tb-a,Ugwfj4E4MGMcnE3rLu54AaABAg,@tasneemtarannum306,UCySA6xjMow2TWHbePg1q_Xw,"Ikr, Xavier's character didn't deserve this.

He was genuine with Wednesday from the very start. He saved her life from Rowan, was always friendly with her, warned her about Tyler, and was also wrongly accused of being the tyde. Even after all that, he was still kind to her and gave her a farewell gift. ☹️🫠",en,2025-07-30T07:07:57Z,2025-07-30 03:07:57,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugx8tfTKK6iiV2IHBy54AaABAg.AKs2KXgC7KPAKtFGpm-v5Q,Ugx8tfTKK6iiV2IHBy54AaABAg,@punavishirestha3d624,UC0BlDiCqUY2EAkBDZIF4Yjg,Lol,uk,2025-07-22T17:05:54Z,2025-07-22 13:05:54,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugx0GMCHgkuKFlY6Ywt4AaABAg.AKrtCHciqzKAKtFIg7StQQ,Ugx0GMCHgkuKFlY6Ywt4AaABAg,@punavishirestha3d624,UC0BlDiCqUY2EAkBDZIF4Yjg,Maybe?,en,2025-07-22T17:06:10Z,2025-07-22 13:06:10,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw8tWEvUUSUHze2kvp4AaABAg.AKr_AuR29XPALBmxELN7zr,Ugw8tWEvUUSUHze2kvp4AaABAg,@tasneemtarannum306,UCySA6xjMow2TWHbePg1q_Xw,"Ikr, Xavier's character didn't deserve this.

He was genuine with Wednesday from the very start. He saved her life from Rowan, was always friendly with her, warned her about Tyler, and was also wrongly accused of being the tyde. Even after all that, he was still kind to her and gave her a farewell gift. ☹️🫠",en,2025-07-30T07:14:30Z,2025-07-30 03:14:30,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugxy-ga0c-escx6nBY94AaABAg.AKqzQxEZ7LdAL1QoXuhBIq,Ugxy-ga0c-escx6nBY94AaABAg,@Guesswhay,UCuhIyEV7pfxTWEHjMgFj44Q,It’s not out yet bro,en,2025-07-26T06:39:56Z,2025-07-26 02:39:56,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw3SOs0-FCkAJoS69h4AaABAg.AKq9W2QUifXAKqOxeQL8wq,Ugw3SOs0-FCkAJoS69h4AaABAg,@themiraclebox8519,UCNcs7f2OjLW8xuNxIYSekBQ,His actor was fired following some controversies.,en,2025-07-21T14:32:49Z,2025-07-21 10:32:49,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw3SOs0-FCkAJoS69h4AaABAg.AKq9W2QUifXAKqZ0h4F77u,Ugw3SOs0-FCkAJoS69h4AaABAg,@DARKscythe-kp7kh,UCaef7d6xAufDmzqnBt9fr7w,​@themiraclebox8519oh so will someone replace him ?,en,2025-07-21T16:00:44Z,2025-07-21 12:00:44,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw3SOs0-FCkAJoS69h4AaABAg.AKq9W2QUifXAKqZ51EJmE9,Ugw3SOs0-FCkAJoS69h4AaABAg,@DARKscythe-kp7kh,UCaef7d6xAufDmzqnBt9fr7w,​@themiraclebox8519 so will someone replace his role ?,en,2025-07-21T16:01:20Z,2025-07-21 12:01:20,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugw3SOs0-FCkAJoS69h4AaABAg.AKq9W2QUifXAKqgVf4We9-,Ugw3SOs0-FCkAJoS69h4AaABAg,@themiraclebox8519,UCNcs7f2OjLW8xuNxIYSekBQ,​@DARKscythe-kp7khno. He's written out of the show.,en,2025-07-21T17:14:52Z,2025-07-21 13:14:52,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxGbcl-td9i7L2MrBh4AaABAg.AKoC_lfUyb-AKpoa0B350F,UgxGbcl-td9i7L2MrBh4AaABAg,@crapreact5989,UCgJnVK6YLcC38uv4Ct4r-Rg,Hell,NA,2025-07-21T09:06:16Z,2025-07-21 05:06:16,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxGbcl-td9i7L2MrBh4AaABAg.AKoC_lfUyb-AKqN9IQztgs,UgxGbcl-td9i7L2MrBh4AaABAg,@minirythm-gt9gs,UCE66rLoSAxmzSTHqbNT1Bbw,@crapreact5989 i think u r from there too,en,2025-07-21T14:17:03Z,2025-07-21 10:17:03,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxGbcl-td9i7L2MrBh4AaABAg.AKoC_lfUyb-AKqP2uy9rdz,UgxGbcl-td9i7L2MrBh4AaABAg,@themiraclebox8519,UCNcs7f2OjLW8xuNxIYSekBQ,​@minirythm-gt9gsit's actually true. His actor was fired. He is never returning.,en,2025-07-21T14:33:40Z,2025-07-21 10:33:40,1
